ibge,uf,region
240830,RN,
240830,RN,
240830,RN,
240830,RN,
240830,RN,
240840,RN,
240840,RN,ND
240840,RN,ND
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,ND
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240840,RN,
240850,RN,
240860,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240870,RN,
240880,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,ND
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240890,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,ND
240895,RN,ND
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240895,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,ND
240910,RN,ND
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240910,RN,
240920,RN,
240930,RN,
240930,RN,
240930,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,ND
240933,RN,ND
240933,RN,ND
240933,RN,ND
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240933,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,ND
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240940,RN,
240950,RN,
240960,RN,
240970,RN,
240980,RN,
240990,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,ND
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,ND
241000,RN,ND
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241000,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,ND
241010,RN,ND
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241010,RN,
241020,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,ND
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241025,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,ND
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241030,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,ND
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241040,RN,
241050,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,ND
241060,RN,ND
241060,RN,ND
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241060,RN,
241070,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,ND
241080,RN,ND
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241080,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,ND
241090,RN,ND
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241090,RN,
241100,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,ND
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241105,RN,
241110,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,ND
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241120,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,ND
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241140,RN,
241142,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,ND
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241150,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,ND
241160,RN,ND
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241160,RN,
241170,RN,
241180,RN,
241190,RN,
241190,RN,
241190,RN,ND
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,
241200,RN,ND
241210,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,ND
241220,RN,ND
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241220,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,ND
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241230,RN,
241240,RN,
241250,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,ND
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241255,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,ND
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241260,RN,
241270,RN,
241270,RN,
241270,RN,
241270,RN,
241270,RN,
241270,RN,
241270,RN,
241280,RN,
241290,RN,
241290,RN,ND
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,ND
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241290,RN,
241300,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,ND
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241310,RN,
241320,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,ND
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241330,RN,ND
241330,RN,
241330,RN,
241330,RN,
241330,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,ND
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241335,RN,
241340,RN,
241340,RN,
241340,RN,
241340,RN,
241340,RN,
241340,RN,
241340,RN,
241340,RN,
241340,RN,
241350,RN,
241355,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241360,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,ND
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,ND
241370,RN,ND
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241370,RN,
241380,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,ND
241390,RN,ND
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241390,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,ND
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241400,RN,
241410,RN,
241415,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,ND
241420,RN,ND
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,ND
241420,RN,ND
241420,RN,ND
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241420,RN,
241430,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,ND
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241440,RN,
241445,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,ND
241450,RN,ND
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,ND
241450,RN,ND
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241450,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,ND
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241460,RN,
241470,RN,
241475,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,ND
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241480,RN,
241490,RN,
241500,RN,
110001,RO,
110001,RO,
110001,RO,
110001,RO,
110001,RO,
110001,RO,
110001,RO,
110001,RO,
110001,RO,
110002,RO,
110002,RO,
110002,RO,
110002,RO,
110002,RO,
110002,RO,
110011,RO,
110011,RO,
110011,RO,
110011,RO,
110011,RO,
110011,RO,
110011,RO,NO
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110012,RO,
110013,RO,NO
110013,RO,NO
110013,RO,NO
110013,RO,
110013,RO,
110013,RO,
110013,RO,
110013,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110015,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,NO
110018,RO,NO
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110018,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,NO
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110020,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,NO
110033,RO,NO
110033,RO,NO
110033,RO,NO
110033,RO,NO
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110033,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,NO
110045,RO,NO
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110045,RO,
110080,RO,NO
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110080,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,
110120,RO,NO
110120,RO,NO
110120,RO,NO
110120,RO,
