ibge,nu_semana,total_acumulado,total_investigacao,total_confirmado,total_descartado,total_obito_notificado,total_obito_investigado,total_obito_confirmado,total_obito_descartado
270060,39,2,0,1,1,0,0,0,0
270060,40,2,0,1,1,0,0,0,0
270060,41,2,0,1,1,0,0,0,0
270060,42,2,0,1,1,0,0,0,0
270060,43,2,0,1,1,0,0,0,0
270060,44,2,0,1,1,0,0,0,0
270060,45,2,0,1,1,0,0,0,0
270060,46,2,0,1,1,0,0,0,0
270060,47,2,0,1,1,0,0,0,0
270060,48,2,0,1,1,0,0,0,0
270060,50,2,0,1,1,0,0,0,0
270070,6,1,0,1,0,0,0,0,0
270070,7,1,0,1,0,0,0,0,0
270070,8,1,0,1,0,0,0,0,0
270070,9,1,0,1,0,0,0,0,0
270070,10,1,0,1,0,0,0,0,0
270070,11,1,0,1,0,0,0,0,0
270070,12,1,0,1,0,0,0,0,0
270070,13,1,0,1,0,0,0,0,0
270070,14,1,0,1,0,0,0,0,0
270070,15,1,0,1,0,0,0,0,0
270070,16,1,0,1,0,0,0,0,0
270070,17,1,0,1,0,0,0,0,0
270070,18,1,0,1,0,0,0,0,0
270070,19,1,0,1,0,0,0,0,0
270070,20,1,0,1,0,0,0,0,0
270070,21,1,0,1,0,0,0,0,0
270070,22,1,0,1,0,0,0,0,0
270070,23,1,0,1,0,0,0,0,0
270070,24,1,0,1,0,0,0,0,0
270070,25,1,0,1,0,0,0,0,0
270070,26,1,0,1,0,0,0,0,0
270070,27,1,0,1,0,0,0,0,0
270070,28,1,0,1,0,0,0,0,0
270070,29,1,0,1,0,0,0,0,0
270070,30,1,0,1,0,0,0,0,0
270070,31,2,1,1,0,0,0,0,0
270070,32,2,1,1,0,0,0,0,0
270070,33,2,1,1,0,0,0,0,0
270070,34,2,1,1,0,0,0,0,0
270070,35,2,1,1,0,0,0,0,0
270070,36,2,1,1,0,0,0,0,0
270070,37,2,1,1,0,0,0,0,0
270070,38,2,1,1,0,0,0,0,0
270070,39,2,1,1,0,0,0,0,0
270070,40,2,1,1,0,0,0,0,0
270070,41,2,1,1,0,0,0,0,0
270070,42,2,1,1,0,0,0,0,0
270070,43,2,1,1,0,0,0,0,0
270070,44,2,1,1,0,0,0,0,0
270070,45,2,1,1,0,0,0,0,0
270070,46,2,1,1,0,0,0,0,0
270070,47,2,1,1,0,0,0,0,0
270070,48,2,1,1,0,0,0,0,0
270070,50,2,1,1,0,0,0,0,0
270080,6,0,0,0,0,0,0,0,0
270090,6,1,0,0,1,0,0,0,0
270090,7,1,0,0,1,0,0,0,0
270090,8,1,0,0,1,0,0,0,0
270090,9,1,0,0,1,0,0,0,0
270090,10,1,0,0,1,0,0,0,0
270090,11,1,0,0,1,0,0,0,0
270090,12,1,0,0,1,0,0,0,0
270090,13,1,0,0,1,0,0,0,0
270090,14,1,0,0,1,0,0,0,0
270090,15,1,0,0,1,0,0,0,0
270090,16,1,0,0,1,0,0,0,0
270090,17,1,0,0,1,0,0,0,0
270090,18,1,0,0,1,0,0,0,0
270090,19,1,0,0,1,0,0,0,0
270090,20,1,0,0,1,0,0,0,0
270090,21,1,0,0,1,0,0,0,0
270090,22,1,0,0,1,0,0,0,0
270090,23,1,0,0,1,0,0,0,0
270090,24,1,0,0,1,0,0,0,0
270090,25,1,0,0,1,0,0,0,0
270090,26,1,0,0,1,0,0,0,0
270090,27,1,0,0,1,0,0,0,0
270090,28,1,0,0,1,0,0,0,0
270090,29,1,0,0,1,0,0,0,0
270090,30,1,0,0,1,0,0,0,0
270090,31,1,0,0,1,0,0,0,0
270090,32,1,0,0,1,0,0,0,0
270090,33,1,0,0,1,0,0,0,0
270090,34,1,0,0,1,0,0,0,0
270090,35,1,0,0,1,0,0,0,0
270090,36,1,0,0,1,0,0,0,0
270090,37,1,0,0,1,0,0,0,0
270090,38,1,0,0,1,0,0,0,0
270090,39,1,0,0,1,0,0,0,0
270090,40,1,0,0,1,0,0,0,0
270090,41,1,0,0,1,0,0,0,0
270090,42,1,0,0,1,0,0,0,0
270090,43,1,0,0,1,0,0,0,0
270090,44,1,0,0,1,0,0,0,0
270090,45,1,0,0,1,0,0,0,0
270090,46,1,0,0,1,0,0,0,0
270090,47,1,0,0,1,0,0,0,0
270090,48,1,0,0,1,0,0,0,0
270090,50,1,0,0,1,0,0,0,0
270100,6,0,0,0,0,0,0,0,0
270100,13,1,1,0,0,0,0,0,0
270100,14,1,0,1,0,0,0,0,0
270100,15,1,0,1,0,0,0,0,0
270100,16,2,1,1,0,0,0,0,0
270100,17,2,1,1,0,0,0,0,0
270100,18,2,1,1,0,0,0,0,0
270100,19,2,1,1,0,0,0,0,0
270100,20,2,1,1,0,0,0,0,0
270100,21,2,0,2,0,0,0,0,0
270100,22,2,0,2,0,0,0,0,0
270100,23,2,0,2,0,0,0,0,0
270100,24,2,0,2,0,0,0,0,0
270100,25,2,0,2,0,0,0,0,0
270100,26,2,0,2,0,0,0,0,0
270100,27,2,0,2,0,0,0,0,0
270100,28,2,0,2,0,0,0,0,0
270100,29,2,0,2,0,0,0,0,0
270100,30,2,0,2,0,0,0,0,0
270100,31,2,0,2,0,0,0,0,0
270100,32,2,0,2,0,0,0,0,0
270100,33,2,0,2,0,0,0,0,0
270100,34,2,0,2,0,0,0,0,0
270100,35,2,0,2,0,0,0,0,0
270100,36,2,0,2,0,0,0,0,0
270100,37,2,0,2,0,0,0,0,0
270100,38,2,0,2,0,0,0,0,0
270100,39,2,0,2,0,0,0,0,0
270100,40,2,0,2,0,0,0,0,0
270100,41,2,0,2,0,0,0,0,0
270100,42,2,0,2,0,0,0,0,0
270100,43,2,0,2,0,0,0,0,0
270100,44,2,0,2,0,0,0,0,0
270100,45,2,0,2,0,0,0,0,0
270100,46,2,0,2,0,0,0,0,0
270100,47,2,0,2,0,0,0,0,0
270100,48,2,0,2,0,0,0,0,0
270100,50,2,0,2,0,0,0,0,0
270110,6,3,3,0,0,1,1,0,0
270110,7,3,3,0,0,1,1,0,0
270110,8,3,3,0,0,1,1,0,0
270110,9,3,3,0,0,1,1,0,0
270110,10,3,3,0,0,1,1,0,0
270110,11,3,3,0,0,1,1,0,0
270110,12,3,3,0,0,1,1,0,0
270110,13,3,2,0,1,1,1,0,0
270110,14,3,2,0,1,1,1,0,0
270110,15,3,2,0,1,1,1,0,0
270110,16,3,2,0,1,1,1,0,0
270110,17,3,2,0,1,1,1,0,0
270110,18,3,2,0,1,1,1,0,0
270110,19,3,2,0,1,1,1,0,0
270110,20,3,2,0,1,1,1,0,0
270110,21,3,2,0,1,1,1,0,0
270110,22,3,2,0,1,1,1,0,0
270110,23,3,2,0,1,1,1,0,0
270110,24,3,2,0,1,1,1,0,0
270110,25,3,2,0,1,1,1,0,0
270110,26,3,2,0,1,1,1,0,0
270110,27,3,2,0,1,1,1,0,0
270110,28,3,1,0,2,1,1,0,0
270110,29,3,1,0,2,1,0,0,1
270110,30,3,1,0,2,1,1,0,0
270110,31,3,1,0,2,1,1,0,0
270110,32,3,1,0,2,1,1,0,0
270110,33,3,1,0,2,1,1,0,0
270110,34,3,1,0,2,1,1,0,0
270110,35,3,1,0,2,1,1,0,0
270110,36,3,1,0,2,1,1,0,0
270110,37,3,1,0,2,1,1,0,0
270110,38,3,1,0,2,1,1,0,0
270110,39,3,1,0,2,1,1,0,0
270110,40,3,1,0,2,1,1,0,0
270110,41,3,1,0,2,1,1,0,0
270110,42,3,1,0,2,1,1,0,0
270110,43,3,1,0,2,1,1,0,0
270110,44,3,1,0,2,1,1,0,0
270110,45,3,1,0,2,1,1,0,0
270110,46,3,1,0,2,1,1,0,0
270110,47,3,1,0,2,1,1,0,0
270110,48,3,1,0,2,1,1,0,0
270110,50,3,1,0,2,1,1,0,0
270120,6,2,1,0,1,0,0,0,0
270120,7,2,1,0,1,0,0,0,0
270120,8,2,1,0,1,0,0,0,0
270120,9,2,1,0,1,0,0,0,0
270120,10,2,1,0,1,0,0,0,0
270120,11,2,0,0,2,0,0,0,0
270120,12,2,0,0,2,0,0,0,0
270120,13,2,0,0,2,0,0,0,0
270120,14,2,0,0,2,0,0,0,0
270120,15,2,0,0,2,0,0,0,0
270120,16,2,0,0,2,0,0,0,0
270120,17,2,0,0,2,0,0,0,0
270120,18,2,0,0,2,0,0,0,0
270120,19,2,0,0,2,0,0,0,0
270120,20,2,0,0,2,0,0,0,0
270120,21,2,0,0,2,0,0,0,0
270120,22,2,0,0,2,0,0,0,0
270120,23,2,0,0,2,0,0,0,0
270120,24,2,0,0,2,0,0,0,0
270120,25,2,0,0,2,0,0,0,0
270120,26,2,0,0,2,0,0,0,0
270120,27,2,0,0,2,0,0,0,0
270120,28,2,0,0,2,0,0,0,0
270120,29,2,0,0,2,0,0,0,0
270120,30,2,0,0,2,0,0,0,0
270120,31,2,0,0,2,0,0,0,0
270120,32,2,0,0,2,0,0,0,0
270120,33,2,0,0,2,0,0,0,0
270120,34,2,0,0,2,0,0,0,0
270120,35,2,0,0,2,0,0,0,0
270120,36,2,0,0,2,0,0,0,0
270120,37,2,0,0,2,0,0,0,0
270120,38,2,0,0,2,0,0,0,0
270120,39,2,0,0,2,0,0,0,0
270120,40,2,0,0,2,0,0,0,0
270120,41,2,0,0,2,0,0,0,0
270120,42,2,0,0,2,0,0,0,0
270120,43,2,0,0,2,0,0,0,0
270120,44,2,0,0,2,0,0,0,0
270120,45,2,0,0,2,0,0,0,0
270120,46,2,0,0,2,0,0,0,0
270120,47,2,0,0,2,0,0,0,0
270120,48,2,0,0,2,0,0,0,0
270120,50,2,0,0,2,0,0,0,0
270130,6,0,0,0,0,0,0,0,0
270135,6,0,0,0,0,0,0,0,0
270140,6,2,0,0,2,0,0,0,0
270140,7,2,0,0,2,0,0,0,0
270140,8,2,0,0,2,0,0,0,0
270140,9,2,0,0,2,0,0,0,0
270140,10,2,0,0,2,0,0,0,0
270140,11,2,0,0,2,0,0,0,0
270140,12,2,0,0,2,0,0,0,0
270140,13,2,0,0,2,0,0,0,0
270140,14,2,0,0,2,0,0,0,0
270140,15,2,0,0,2,0,0,0,0
270140,16,2,0,0,2,0,0,0,0
270140,17,2,0,0,2,0,0,0,0
270140,18,2,0,0,2,0,0,0,0
270140,19,2,0,0,2,0,0,0,0
270140,20,2,0,0,2,0,0,0,0
270140,21,2,0,0,2,0,0,0,0
270140,22,2,0,0,2,0,0,0,0
270140,23,2,0,0,2,0,0,0,0
270140,24,4,2,0,2,0,0,0,0
270140,25,4,2,0,2,0,0,0,0
270140,26,4,2,0,2,0,0,0,0
270140,27,4,2,0,2,0,0,0,0
270140,28,4,2,0,2,0,0,0,0
270140,29,4,2,0,2,0,0,0,0
270140,30,4,1,0,3,0,0,0,0
270140,31,4,0,0,4,0,0,0,0
270140,32,4,0,0,4,0,0,0,0
270140,33,4,0,0,4,0,0,0,0
270140,34,4,0,0,4,0,0,0,0
270140,35,5,0,1,4,0,0,0,0
270140,36,5,0,1,4,0,0,0,0
270140,37,5,0,1,4,0,0,0,0
270140,38,5,0,1,4,0,0,0,0
270140,39,5,0,1,4,0,0,0,0
270140,40,5,0,1,4,0,0,0,0
270140,41,5,0,1,4,0,0,0,0
270140,42,5,0,1,4,0,0,0,0
270140,43,5,0,1,4,0,0,0,0
270140,44,5,0,1,4,0,0,0,0
270140,45,5,0,1,4,0,0,0,0
270140,46,5,0,1,4,0,0,0,0
270140,47,5,0,1,4,0,0,0,0
270140,48,5,0,1,4,0,0,0,0
270140,50,5,0,1,4,0,0,0,0
270150,6,1,0,0,1,0,0,0,0
270150,7,1,0,0,1,0,0,0,0
270150,8,1,0,0,1,0,0,0,0
270150,9,1,0,0,1,0,0,0,0
270150,10,1,0,0,1,0,0,0,0
270150,11,1,0,0,1,0,0,0,0
270150,12,1,0,0,1,0,0,0,0
270150,13,1,0,0,1,0,0,0,0
270150,14,1,0,0,1,0,0,0,0
270150,15,1,0,0,1,0,0,0,0
270150,16,1,0,0,1,0,0,0,0
270150,17,1,0,0,1,0,0,0,0
270150,18,1,0,0,1,0,0,0,0
270150,19,1,0,0,1,0,0,0,0
270150,20,1,0,0,1,0,0,0,0
270150,21,1,0,0,1,0,0,0,0
270150,22,1,0,0,1,0,0,0,0
270150,23,1,0,0,1,0,0,0,0
270150,24,1,0,0,1,0,0,0,0
270150,25,1,0,0,1,0,0,0,0
270150,26,1,0,0,1,0,0,0,0
270150,27,1,0,0,1,0,0,0,0
270150,28,1,0,0,1,0,0,0,0
270150,29,1,0,0,1,0,0,0,0
270150,30,1,0,0,1,0,0,0,0
270150,31,1,0,0,1,0,0,0,0
270150,32,1,0,0,1,0,0,0,0
270150,33,1,0,0,1,0,0,0,0
270150,34,1,0,0,1,0,0,0,0
270150,35,1,0,0,1,0,0,0,0
270150,36,1,0,0,1,0,0,0,0
270150,37,1,0,0,1,0,0,0,0
270150,38,1,0,0,1,0,0,0,0
270150,39,1,0,0,1,0,0,0,0
270150,40,1,0,0,1,0,0,0,0
270150,41,1,0,0,1,0,0,0,0
270150,42,1,0,0,1,0,0,0,0
270150,43,1,0,0,1,0,0,0,0
270150,44,1,0,0,1,0,0,0,0
270150,45,1,0,0,1,0,0,0,0
270150,46,1,0,0,1,0,0,0,0
270150,47,1,0,0,1,0,0,0,0
270150,48,1,0,0,1,0,0,0,0
270150,50,1,0,0,1,0,0,0,0
270160,6,4,0,0,4,0,0,0,0
270160,7,4,0,0,4,0,0,0,0
270160,8,4,0,0,4,0,0,0,0
270160,9,4,0,0,4,0,0,0,0
270160,10,4,0,0,4,0,0,0,0
270160,11,5,1,0,4,0,0,0,0
270160,12,5,1,0,4,0,0,0,0
270160,13,5,1,0,4,0,0,0,0
270160,14,5,1,0,4,0,0,0,0
270160,15,5,1,0,4,0,0,0,0
270160,16,5,1,0,4,0,0,0,0
270160,17,5,1,0,4,0,0,0,0
270160,18,5,1,0,4,0,0,0,0
270160,19,5,1,0,4,0,0,0,0
270160,20,5,1,0,4,0,0,0,0
270160,21,5,0,0,5,0,0,0,0
270160,22,5,0,0,5,0,0,0,0
270160,23,5,0,0,5,0,0,0,0
270160,24,5,0,0,5,0,0,0,0
270160,25,5,0,0,5,0,0,0,0
270160,26,5,0,0,5,0,0,0,0
270160,27,5,0,0,5,0,0,0,0
270160,28,5,0,0,5,0,0,0,0
270160,29,5,0,0,5,0,0,0,0
270160,30,5,0,0,5,0,0,0,0
270160,31,5,0,0,5,0,0,0,0
270160,32,5,0,0,5,0,0,0,0
270160,33,5,0,0,5,0,0,0,0
270160,34,5,0,0,5,0,0,0,0
270160,35,5,0,0,5,0,0,0,0
270160,36,5,0,0,5,0,0,0,0
270160,37,5,0,0,5,0,0,0,0
270160,38,5,0,0,5,0,0,0,0
270160,39,5,0,0,5,0,0,0,0
270160,40,5,0,0,5,0,0,0,0
270160,41,5,0,0,5,0,0,0,0
270160,42,5,0,0,5,0,0,0,0
270160,43,5,0,0,5,0,0,0,0
270160,44,5,0,0,5,0,0,0,0
270160,45,5,0,0,5,0,0,0,0
270160,46,5,0,0,5,0,0,0,0
270160,47,5,0,0,5,0,0,0,0
270160,48,5,0,0,5,0,0,0,0
270160,50,6,1,0,5,0,0,0,0
270170,6,1,1,0,0,0,0,0,0
270170,7,2,2,0,0,0,0,0,0
270170,8,2,2,0,0,0,0,0,0
270170,9,2,1,0,1,0,0,0,0
270170,10,2,1,0,1,0,0,0,0
270170,11,2,1,0,1,0,0,0,0
270170,12,2,1,0,1,0,0,0,0
270170,13,2,0,0,2,0,0,0,0
270170,14,2,0,0,2,0,0,0,0
270170,15,2,0,0,2,0,0,0,0
270170,16,2,0,0,2,0,0,0,0
270170,17,2,0,0,2,0,0,0,0
270170,18,2,0,0,2,0,0,0,0
270170,19,2,0,0,2,0,0,0,0
270170,20,2,0,0,2,0,0,0,0
270170,21,2,0,0,2,0,0,0,0
270170,22,2,0,0,2,0,0,0,0
270170,23,2,0,0,2,0,0,0,0
270170,24,2,0,0,2,0,0,0,0
270170,25,3,0,1,2,0,0,0,0
270170,26,3,0,1,2,0,0,0,0
270170,27,3,0,1,2,0,0,0,0
270170,28,3,0,1,2,0,0,0,0
270170,29,3,0,1,2,0,0,0,0
270170,30,3,0,1,2,0,0,0,0
270170,31,3,0,1,2,0,0,0,0
270170,32,4,1,1,2,0,0,0,0
270170,33,4,1,1,2,0,0,0,0
270170,34,4,1,1,2,0,0,0,0
270170,35,4,1,1,2,0,0,0,0
270170,36,4,1,1,2,0,0,0,0
270170,37,4,1,1,2,0,0,0,0
270170,38,4,1,1,2,0,0,0,0
270170,39,4,1,1,2,0,0,0,0
270170,40,4,1,1,2,0,0,0,0
270170,41,4,0,1,3,0,0,0,0
270170,42,4,0,1,3,0,0,0,0
270170,43,4,0,1,3,0,0,0,0
270170,44,4,0,1,3,0,0,0,0
270170,45,4,0,1,3,0,0,0,0
270170,46,4,0,1,3,0,0,0,0
270170,47,4,0,1,3,0,0,0,0
270170,48,4,0,1,3,0,0,0,0
270170,50,5,1,1,3,0,0,0,0
270180,6,0,0,0,0,0,0,0,0
270190,6,1,0,0,1,0,0,0,0
270190,7,1,0,0,1,0,0,0,0
270190,8,1,0,0,1,0,0,0,0
270190,9,1,0,0,1,0,0,0,0
270190,10,1,0,0,1,0,0,0,0
270190,11,1,0,0,1,0,0,0,0
270190,12,1,0,0,1,0,0,0,0
270190,13,1,0,0,1,0,0,0,0
270190,14,1,0,0,1,0,0,0,0
270190,15,1,0,0,1,0,0,0,0
270190,16,1,0,0,1,0,0,0,0
270190,17,1,0,0,1,0,0,0,0
270190,18,1,0,0,1,0,0,0,0
270190,19,1,0,0,1,0,0,0,0
270190,20,1,0,0,1,0,0,0,0
270190,21,1,0,0,1,0,0,0,0
270190,22,1,0,0,1,0,0,0,0
270190,23,1,0,0,1,0,0,0,0
270190,24,1,0,0,1,0,0,0,0
270190,25,1,0,0,1,0,0,0,0
270190,26,1,0,0,1,0,0,0,0
270190,27,1,0,0,1,0,0,0,0
270190,28,1,0,0,1,0,0,0,0
270190,29,1,0,0,1,0,0,0,0
270190,30,1,0,0,1,0,0,0,0
270190,31,1,0,0,1,0,0,0,0
270190,32,1,0,0,1,0,0,0,0
270190,33,1,0,0,1,0,0,0,0
270190,34,1,0,0,1,0,0,0,0
270190,35,1,0,0,1,0,0,0,0
270190,36,1,0,0,1,0,0,0,0
270190,37,1,0,0,1,0,0,0,0
270190,38,1,0,0,1,0,0,0,0
270190,39,1,0,0,1,0,0,0,0
270190,40,1,0,0,1,0,0,0,0
270190,41,1,0,0,1,0,0,0,0
270190,42,1,0,0,1,0,0,0,0
270190,43,1,0,0,1,0,0,0,0
270190,44,1,0,0,1,0,0,0,0
270190,45,1,0,0,1,0,0,0,0
270190,46,1,0,0,1,0,0,0,0
270190,47,1,0,0,1,0,0,0,0
270190,48,1,0,0,1,0,0,0,0
270190,50,1,0,0,1,0,0,0,0
270200,6,1,1,0,0,0,0,0,0
270200,7,1,1,0,0,0,0,0,0
270200,8,1,0,0,1,0,0,0,0
270200,9,1,0,0,1,0,0,0,0
270200,10,1,0,0,1,0,0,0,0
270200,11,1,0,0,1,0,0,0,0
270200,12,1,0,0,1,0,0,0,0
270200,13,1,0,0,1,0,0,0,0
270200,14,1,0,0,1,0,0,0,0
270200,15,1,0,0,1,0,0,0,0
270200,16,1,0,0,1,0,0,0,0
270200,17,1,0,0,1,0,0,0,0
270200,18,2,1,0,1,0,0,0,0
270200,19,3,2,0,1,0,0,0,0
270200,20,2,1,0,1,0,0,0,0
270200,21,2,0,1,1,0,0,0,0
270200,22,2,0,1,1,0,0,0,0
270200,23,2,0,1,1,0,0,0,0
270200,24,2,0,1,1,0,0,0,0
270200,25,2,0,1,1,0,0,0,0
270200,26,2,0,1,1,0,0,0,0
270200,27,2,0,1,1,0,0,0,0
270200,28,2,0,1,1,0,0,0,0
270200,29,2,0,1,1,0,0,0,0
270200,30,2,0,1,1,0,0,0,0
270200,31,2,0,1,1,0,0,0,0
270200,32,2,0,1,1,0,0,0,0
270200,33,2,0,1,1,0,0,0,0
270200,34,2,0,1,1,0,0,0,0
270200,35,2,0,1,1,0,0,0,0
270200,36,2,0,1,1,0,0,0,0
270200,37,2,0,1,1,0,0,0,0
270200,38,2,0,1,1,0,0,0,0
270200,39,2,0,1,1,0,0,0,0
270200,40,2,0,1,1,0,0,0,0
270200,41,2,0,1,1,0,0,0,0
270200,42,2,0,1,1,0,0,0,0
270200,43,2,0,1,1,0,0,0,0
270200,44,2,0,1,1,0,0,0,0
270200,45,2,0,1,1,0,0,0,0
270200,46,2,0,1,1,0,0,0,0
270200,47,2,0,1,1,0,0,0,0
270200,48,2,0,1,1,0,0,0,0
270200,50,2,0,1,1,0,0,0,0
270210,6,0,0,0,0,0,0,0,0
270210,40,1,1,0,0,0,0,0,0
270210,41,1,1,0,0,0,0,0,0
270210,42,1,1,0,0,0,0,0,0
270210,43,1,1,0,0,0,0,0,0
270210,44,1,1,0,0,0,0,0,0
270210,45,1,1,0,0,0,0,0,0
270210,46,1,1,0,0,0,0,0,0
270210,47,1,1,0,0,0,0,0,0
270210,48,1,1,0,0,0,0,0,0
270210,50,1,1,0,0,0,0,0,0
270220,6,1,0,0,1,0,0,0,0
270220,7,1,0,0,1,0,0,0,0
270220,8,1,0,0,1,0,0,0,0
270220,9,1,0,0,1,0,0,0,0
270220,10,1,0,0,1,0,0,0,0
270220,11,1,0,0,1,0,0,0,0
270220,12,1,0,0,1,0,0,0,0
270220,13,1,0,0,1,0,0,0,0
270220,14,1,0,0,1,0,0,0,0
270220,15,1,0,0,1,0,0,0,0
270220,16,1,0,0,1,0,0,0,0
270220,17,1,0,0,1,0,0,0,0
270220,18,1,0,0,1,0,0,0,0
270220,19,1,0,0,1,0,0,0,0
270220,20,1,0,0,1,0,0,0,0
270220,21,1,0,0,1,0,0,0,0
270220,22,1,0,0,1,0,0,0,0
270220,23,1,0,0,1,0,0,0,0
270220,24,1,0,0,1,0,0,0,0
270220,25,1,0,0,1,0,0,0,0
270220,26,1,0,0,1,0,0,0,0
270220,27,1,0,0,1,0,0,0,0
270220,28,1,0,0,1,0,0,0,0
270220,29,1,0,0,1,0,0,0,0
270220,30,1,0,0,1,0,0,0,0
270220,31,1,0,0,1,0,0,0,0
270220,32,1,0,0,1,0,0,0,0
270220,33,1,0,0,1,0,0,0,0
270220,34,1,0,0,1,0,0,0,0
270220,35,1,0,0,1,0,0,0,0
270220,36,1,0,0,1,0,0,0,0
270220,37,1,0,0,1,0,0,0,0
270220,38,1,0,0,1,0,0,0,0
270220,39,1,0,0,1,0,0,0,0
270220,40,1,0,0,1,0,0,0,0
270220,41,1,0,0,1,0,0,0,0
270220,42,1,0,0,1,0,0,0,0
270220,43,1,0,0,1,0,0,0,0
270220,44,1,0,0,1,0,0,0,0
270220,45,1,0,0,1,0,0,0,0
270220,46,1,0,0,1,0,0,0,0
270220,47,1,0,0,1,0,0,0,0
270220,48,1,0,0,1,0,0,0,0
270220,50,1,0,0,1,0,0,0,0
270230,6,5,1,2,2,0,0,0,0
270230,7,5,1,2,2,0,0,0,0
270230,8,6,2,2,2,0,0,0,0
270230,9,7,3,2,2,0,0,0,0
270230,10,7,3,2,2,0,0,0,0
270230,11,6,0,3,3,0,0,0,0
270230,12,6,0,3,3,0,0,0,0
270230,13,6,0,3,3,0,0,0,0
270230,14,6,0,3,3,0,0,0,0
270230,15,6,0,3,3,0,0,0,0
270230,16,6,0,3,3,0,0,0,0
270230,17,6,0,3,3,0,0,0,0
270230,18,6,0,3,3,0,0,0,0
270230,19,6,0,3,3,0,0,0,0
270230,20,6,0,3,3,0,0,0,0
270230,21,6,0,3,3,0,0,0,0
270230,22,6,0,3,3,0,0,0,0
270230,23,6,0,3,3,0,0,0,0
270230,24,6,0,3,3,0,0,0,0
270230,25,6,0,3,3,0,0,0,0
270230,26,6,0,3,3,0,0,0,0
270230,27,6,0,3,3,0,0,0,0
270230,28,7,1,3,3,0,0,0,0
270230,29,7,1,3,3,0,0,0,0
270230,30,6,0,3,3,0,0,0,0
270230,31,6,0,3,3,0,0,0,0
270230,32,6,0,3,3,0,0,0,0
270230,33,6,0,3,3,0,0,0,0
270230,34,6,0,3,3,0,0,0,0
270230,35,6,0,3,3,0,0,0,0
270230,36,6,0,3,3,0,0,0,0
270230,37,6,0,3,3,0,0,0,0
270230,38,6,0,3,3,0,0,0,0
270230,39,6,0,3,3,0,0,0,0
270230,40,6,0,3,3,0,0,0,0
270230,41,6,0,3,3,0,0,0,0
270230,42,6,0,3,3,0,0,0,0
270230,43,6,0,3,3,0,0,0,0
270230,44,6,0,3,3,0,0,0,0
270230,45,6,0,3,3,0,0,0,0
270230,46,6,0,3,3,0,0,0,0
270230,47,6,0,3,3,0,0,0,0
270230,48,6,0,3,3,0,0,0,0
270230,50,6,0,3,3,0,0,0,0
270235,6,1,0,1,0,0,0,0,0
270235,7,1,0,1,0,0,0,0,0
270235,8,1,0,1,0,0,0,0,0
270235,9,1,0,1,0,0,0,0,0
270235,10,1,0,1,0,0,0,0,0
270235,11,1,0,1,0,0,0,0,0
270235,12,1,0,1,0,0,0,0,0
270235,13,1,0,1,0,0,0,0,0
270235,14,1,0,1,0,0,0,0,0
270235,15,1,0,1,0,0,0,0,0
270235,16,1,0,1,0,0,0,0,0
270235,17,1,0,1,0,0,0,0,0
270235,18,1,0,1,0,0,0,0,0
270235,19,1,0,1,0,0,0,0,0
270235,20,1,0,1,0,0,0,0,0
270235,21,1,0,1,0,0,0,0,0
270235,22,1,0,1,0,0,0,0,0
270235,23,1,0,1,0,0,0,0,0
270235,24,1,0,1,0,0,0,0,0
270235,25,1,0,1,0,0,0,0,0
270235,26,1,0,1,0,0,0,0,0
270235,27,1,0,1,0,0,0,0,0
270235,28,1,0,1,0,0,0,0,0
270235,29,1,0,1,0,0,0,0,0
270235,30,1,0,1,0,0,0,0,0
270235,31,1,0,1,0,0,0,0,0
270235,32,1,0,1,0,0,0,0,0
270235,33,1,0,1,0,0,0,0,0
270235,34,1,0,1,0,0,0,0,0
270235,35,1,0,1,0,0,0,0,0
270235,36,1,0,1,0,0,0,0,0
270235,37,1,0,1,0,0,0,0,0
270235,38,1,0,1,0,0,0,0,0
270235,39,1,0,1,0,0,0,0,0
270235,40,1,0,1,0,0,0,0,0
270235,41,1,0,1,0,0,0,0,0
270235,42,1,0,1,0,0,0,0,0
270235,43,1,0,1,0,0,0,0,0
270235,44,1,0,1,0,0,0,0,0
270235,45,1,0,1,0,0,0,0,0
270235,46,1,0,1,0,0,0,0,0
270235,47,1,0,1,0,0,0,0,0
270235,48,1,0,1,0,0,0,0,0
270235,50,1,0,1,0,0,0,0,0
270240,6,7,2,0,5,0,0,0,0
270240,7,7,2,0,5,0,0,0,0
270240,8,7,1,0,6,0,0,0,0
270240,9,7,1,0,6,0,0,0,0
270240,10,7,1,0,6,0,0,0,0
270240,11,7,1,0,6,0,0,0,0
270240,12,7,1,0,6,0,0,0,0
270240,13,7,1,0,6,0,0,0,0
270240,14,7,1,0,6,0,0,0,0
270240,15,7,1,0,6,0,0,0,0
270240,16,7,1,0,6,0,0,0,0
270240,17,7,1,0,6,0,0,0,0
270240,18,8,1,1,6,0,0,0,0
270240,19,8,1,1,6,0,0,0,0
270240,20,8,1,1,6,0,0,0,0
270240,21,8,0,1,7,0,0,0,0
270240,22,8,1,1,6,0,0,0,0
270240,23,8,1,1,6,0,0,0,0
270240,24,8,1,1,6,0,0,0,0
270240,25,8,0,1,7,0,0,0,0
270240,26,9,1,1,7,0,0,0,0
270240,27,9,1,1,7,1,0,0,1
270240,28,9,1,1,7,1,0,0,1
270240,29,9,1,1,7,1,0,0,1
270240,30,9,1,1,7,1,0,0,1
270240,31,9,1,1,7,1,0,0,1
270240,32,9,1,1,7,1,0,0,1
